3,15173,1
3,17948,1
4,10,1
4,12,20
4,16,1
4,17,10
4,23,25
4,24,1
4,25,3
4,27,40
4,28,16
4,31,19
4,39,12
4,41,3
4,43,1
4,45,2
4,48,6
4,49,7
4,51,2
4,56,22
4,60,5
4,65,3
4,66,1
4,73,4
4,75,6
4,76,4
4,77,1
4,85,1
4,89,2
4,90,3
4,91,1
4,94,3
4,110,4
4,124,1
4,126,4
4,127,1
4,128,13
4,136,1
4,140,3
4,142,2
4,157,1
4,186,12
4,187,1
4,188,4
4,191,3
4,197,1
4,201,6
4,222,1
4,223,1
4,226,1
4,233,2
4,235,2
4,237,1
4,239,7
4,241,1
4,242,4
4,247,1
4,248,1
4,250,2
4,251,1
4,253,1
4,255,4
4,257,2
4,275,1
4,278,9
4,293,3
4,315,6
4,320,6
4,321,1
4,327,1
4,335,1
4,340,1
4,344,2
4,348,1
4,349,9
4,358,2
4,367,1
4,368,1
4,374,1
4,378,1
4,379,3
4,382,1
4,383,2
4,386,5
4,387,4
4,390,4
4,392,3
4,395,1
4,400,1
4,401,1
4,402,2
4,415,1
4,427,1
4,429,2
4,433,1
4,443,1
4,444,2
4,448,1
4,454,3
4,464,2
4,465,1
4,476,1
4,488,1
4,495,1
4,496,4
4,497,1
4,503,1
4,505,1
4,511,2
4,522,1
4,524,2
4,533,1
4,534,1
4,539,2
4,555,1
4,559,1
4,562,2
4,582,9
4,589,1
4,599,1
4,603,1
4,605,1
4,606,6
4,623,3
4,627,1
4,629,4
4,632,1
4,633,2
4,646,4
4,663,5
4,673,3
4,674,2
4,676,1
4,677,3
4,680,1
4,681,1
4,685,1
4,692,2
4,694,1
4,696,2
4,697,1
4,707,3
4,708,1
4,713,3
4,718,2
4,724,2
4,725,1
4,738,4
4,741,1
4,746,2
4,748,2
4,750,1
4,755,1
4,756,1
4,757,6
4,765,2
4,773,1
4,776,2
4,779,3
4,797,1
4,800,2
4,801,1
4,802,1
4,807,1
4,812,1
4,815,1
4,817,1
4,818,1
4,822,2
4,823,1
4,825,1
4,826,2
4,832,5
4,838,2
4,845,1
4,846,6
4,861,1
4,865,2
4,867,1
4,871,1
4,890,3
4,896,2
4,901,1
4,925,1
4,926,1
4,927,1
4,946,1
4,947,1
4,950,1
4,952,1
4,956,1
4,959,1
4,960,1
4,966,2
4,978,3
4,981,2
4,1009,3
4,1019,1
4,1024,1
4,1046,1
4,1054,3
4,1067,3
4,1073,1
4,1075,1
4,1077,1
4,1089,1
4,1090,1
4,1108,1
4,1128,1
4,1133,1
4,1146,1
4,1163,1
4,1213,3
4,1239,3
4,1248,1
4,1257,1
4,1269,1
4,1271,1
4,1275,1
4,1288,1
4,1289,1
4,1327,1
4,1332,1
4,1344,1
4,1351,1
4,1374,1
4,1396,1
4,1406,4
4,1409,1
4,1432,1
4,1434,1
4,1442,1
4,1479,1
4,1522,1
4,1542,1
4,1574,1
4,1579,1
4,1581,1
4,1586,1
4,1606,1
4,1608,1
4,1615,2
4,1618,1
4,1630,1
4,1711,1
4,1716,1
4,1723,1
4,1757,1
4,1772,1
4,1774,2
4,1832,1
4,1861,1
4,1872,4
4,1893,1
4,2043,2
4,2058,1
4,2109,1
4,2151,1
4,2171,1
4,2188,1
4,2255,1
4,2314,3
4,2326,1
4,2340,2
4,2404,1
4,2498,2
4,2528,1
4,2538,1
4,2595,7
4,2606,1
4,2620,1
4,2633,3
4,2640,1
4,2709,1
4,2710,1
4,2711,1
4,2712,1
4,2713,1
4,2714,1
4,2715,1
4,2716,1
4,2717,1
4,2847,4
4,2849,3
4,2859,1
4,2872,1
4,2917,1
4,2923,1
4,3027,2
4,3173,1
4,3210,1
4,3243,1
4,3290,1
4,3307,2
4,3312,1
4,3462,1
4,3605,1
4,3746,1
4,3762,1
4,3773,3
4,3899,1
4,3953,1
4,4004,1
4,4051,1
4,4280,1
4,4565,1
4,4673,1
4,4888,1
4,4954,1
4,5015,1
4,5200,1
4,5263,1
4,5596,4
4,5659,1
4,5662,1
4,5751,1
4,5793,1
4,5869,1
4,6015,1
4,6212,1
4,6296,1
4,6312,1
4,6521,1
4,6522,1
4,6546,1
4,6883,1
4,7053,1
4,7183,1
4,7323,4
4,7563,1
4,7580,1
4,7851,1
4,7982,1
4,8396,1
4,9028,1
4,9481,1
4,9964,1
4,10238,1
4,10596,1
4,10958,3
4,11386,1
4,11401,2
4,11526,1
4,13803,1
4,13810,1
4,13853,1
4,14921,1
4,15372,1
4,16034,1
4,16783,1
4,16840,1
4,17010,1
4,17972,1
4,18088,2
4,18089,1
4,18090,1
4,18091,1
4,18092,3
5,12,3
5,16,1
5,23,8
5,27,12
5,28,8
5,29,1
5,31,8
5,38,3
5,39,5
5,48,2
5,49,1
5,56,3
5,73,1
5,75,2
5,89,5
5,94,1
5,110,1
5,126,1
5,128,1
5,142,3
5,159,1
5,186,2
5,188,1
5,197,1
5,201,1
5,226,1
5,233,2
5,242,2
5,245,1
5,253,1
5,310,1
5,315,1
5,321,1
5,343,2
5,368,3
5,372,1
5,374,2
5,380,1
5,386,2
5,387,2
5,390,2
5,401,1
5,406,1
5,409,1
5,450,1
5,464,1
5,522,2
5,539,3
5,550,1
5,559,3
5,582,3
5,605,1
5,610,2
5,611,2
5,612,2
5,618,1
5,624,2
5,626,4
5,627,1
5,629,1
5,632,2
5,659,2
5,663,4
5,664,3
5,673,1
5,677,2
5,681,2
5,697,1
5,701,1
5,707,1
5,713,1
5,717,1
5,718,4
5,724,2
5,728,3
5,739,1
5,756,4
5,757,1
5,801,2
5,823,1
5,843,1
5,846,1
5,855,2
5,896,1
5,901,1
5,903,1
5,905,1
5,914,1
5,939,1
5,948,1
5,987,1
5,1021,1
5,1045,2
5,1054,1
5,1058,1
5,1063,1
5,1127,1
5,1177,1
5,1181,1
5,1192,1
5,1201,1
5,1291,1
5,1305,1
5,1315,5
5,1321,2
5,1327,1
5,1333,1
5,1346,1
5,1426,2
5,1501,1
5,1737,1
5,1752,1
5,1820,1
5,1887,1
5,1907,1
5,1964,1
5,2067,1
5,2191,1
5,2529,1
5,2535,1
5,2552,1
5,2824,1
5,2861,1
5,2912,1
5,3005,1
5,3143,1
5,3290,1
5,3351,1
5,3401,1
5,3707,1
5,4103,1
5,4158,1
5,4159,1
5,4160,1
5,4172,2
5,4175,2
5,4594,1
5,4640,1
5,5146,2
5,5263,1
5,5309,2
5,5413,1
5,5475,2
5,5554,1
5,5560,1
5,5802,1
5,5827,1
5,5832,1
5,5861,5
5,5867,1
5,5979,1
5,5991,1
5,6228,1
5,6674,1
5,7510,6
5,8344,2
5,9195,1
5,17382,1
5,17583,2
5,18093,1
6,6,1
6,12,3
6,16,1
6,23,2
6,25,2
6,27,4
6,28,4
6,31,9
6,39,1
6,45,3
6,46,1
6,49,2
6,65,1
6,69,1
6,73,1
6,75,2
6,90,1
6,91,1
6,94,1
6,107,1
6,124,1
6,128,2
6,186,3
6,201,1
6,202,1
6,221,1
6,237,3
6,241,1
6,242,3
6,245,1
6,248,1
6,253,1
6,255,2
6,315,1
6,345,3
6,358,1
6,372,1
6,374,2
6,386,1
6,387,3
6,389,1
6,390,2
6,511,2
6,522,1
6,539,1
6,567,1
6,572,1
6,582,2
6,602,1
6,606,1
6,627,1
6,629,1
6,632,2
6,637,1
6,651,1
6,663,1
6,677,2
6,688,1
6,701,2
6,732,2
6,738,1
6,741,1
6,757,2
6,801,1
6,805,1
6,823,1
6,843,1
6,865,1
6,896,1
6,925,2
6,927,1
6,1054,1
6,1092,1
6,1105,1
6,1123,1
6,1132,1
6,1161,1
6,1175,1
6,1204,1
6,1212,1
6,1322,1
6,1351,1
6,1357,1
6,1413,1
6,1509,1
6,1586,1
6,1752,1
6,1780,1
6,1856,1
6,1954,1
6,1998,1
6,2046,1
6,2053,1
6,2055,1
6,2108,1
6,2129,1
6,2367,1
6,2393,1
6,2398,1
6,2460,1
6,2487,1
6,2698,1
6,2928,1
6,2931,1
6,3200,2
6,3270,1
6,3336,1
6,3402,1
6,3412,1
6,3427,1
6,3637,1
6,3648,2
6,3760,1
6,3989,1
6,4041,1
6,4303,1
6,4307,1
6,5110,2
6,5721,1
6,5734,1
6,6316,1
6,6361,2
6,6362,2
6,6363,2
6,6364,2
6,6365,1
6,6417,1
6,6624,1
6,6625,1
6,6626,1
6,6627,1
6,6700,1
6,6701,1
6,11469,1
6,13026,1
6,13465,2
6,13893,1
6,13978,1
6,14529,1
6,15030,2
6,17021,1
6,18094,2
6,18095,1
7,12,4
7,16,1
7,23,3
7,25,2
7,27,10
7,28,4
7,31,9
7,45,2
7,49,3
7,56,12
7,65,3
7,73,5
7,75,2
7,89,2
7,94,2
7,122,1
7,126,2
7,128,3
7,142,2
7,152,4
7,160,1
7,186,3
7,188,1
7,201,2
7,239,1
7,255,2
7,272,2
7,315,1
7,321,1
7,343,2
7,365,2
7,386,2
7,387,1
7,388,1
7,389,1
7,390,7
7,394,2
7,411,2
7,415,2
7,433,1
7,436,1
7,511,3
7,556,3
7,582,2
7,596,2
7,605,1
7,606,1
7,627,1
7,629,6
7,632,2
7,639,1
7,650,1
7,663,3
7,672,1
7,673,1
7,677,1
7,687,1
7,696,2
7,718,2
7,741,1
7,746,1
7,757,2
7,776,2
7,779,1
7,803,1
7,804,1
7,815,1
7,822,1
7,825,2
7,844,1
7,846,2
7,855,2
7,857,1
7,867,1
7,918,1
7,925,1
7,956,1
7,978,1
7,998,2
7,1009,1
7,1054,1
7,1073,1
7,1087,1
7,1093,1
7,1132,1
7,1134,2
7,1143,1
7,1156,1
7,1182,1
7,1204,1
7,1213,1
7,1241,1
7,1248,1
7,1315,1
7,1409,1
7,1481,1
7,1496,1
7,1498,1
7,1509,2
7,1553,1
7,1555,2
7,1586,2
7,1651,2
7,1693,1
7,1774,1
7,1790,2
7,1794,1
7,1820,1
7,1824,1
7,1856,1
7,1860,1
7,1975,1
7,1989,2
7,2321,1
7,2532,1
7,2791,2
7,2841,2
7,2858,1
7,2946,1
7,2974,4
7,3123,1
7,3324,1
7,3390,1
7,3421,2
7,3461,2
7,3836,1
7,4051,1
7,4411,2
7,4665,1
7,5386,2
7,5397,6
7,5398,3
7,5399,2
7,5400,2
7,5401,2
7,5402,3
7,5403,3
7,5404,4
7,5405,1
7,5406,1
7,5407,1
7,5451,1
7,6533,1
7,6534,1
7,6535,1
7,7395,1
7,11340,1
7,12219,2
7,14109,1
7,14228,3
7,15781,1
7,18003,1
7,18096,1
7,18097,1
8,3,1
8,12,16
8,15,1
8,16,2
8,17,1
8,23,10
8,25,10
8,27,29
8,28,9
8,31,20
8,39,7
8,41,1
8,45,4
8,46,2
8,48,4
8,49,7
8,56,29
8,59,1
8,60,1
8,65,2
8,73,6
8,75,1
8,89,1
8,90,2
8,94,2
8,102,1
8,104,2
8,105,4
8,110,2
8,117,1
8,124,2
8,126,3
8,128,5
8,141,1
8,142,3
8,185,1
8,186,18
8,188,5
8,191,1
8,197,1
8,201,3
8,222,1
8,239,1
8,240,1
8,246,1
8,248,3
8,251,2
8,255,2
8,275,1
8,315,6
8,318,1
8,358,1
8,359,1
8,372,1
8,374,5
8,378,2
8,379,2
8,380,1
8,382,2
8,386,2
8,387,11
8,389,1
8,390,3
8,396,2
8,399,3
8,423,2
8,427,9
8,439,3
8,479,1
8,480,2
8,517,2
8,521,13
8,522,1
8,524,6
8,529,1
8,539,1
8,543,1
8,563,3
8,566,1
8,572,1
8,582,14
8,586,1
8,606,1
8,618,3
8,627,2
8,632,2
8,643,1
8,645,2
8,672,1
8,673,1
8,677,1
8,688,1
8,697,1
8,707,2
8,718,2
8,724,1
8,741,1
8,748,1
8,753,1
8,756,1
8,757,5
8,779,1
8,801,4
8,816,1
8,818,1
8,823,4
8,832,3
8,843,1
8,845,2
8,846,2
8,848,1
8,856,2
8,857,3
8,863,1
8,865,2
8,891,2
8,896,1
8,913,1
8,923,1
8,924,1
8,925,1
8,954,1
8,955,1
8,978,1
8,1004,1
8,1054,1
8,1061,1
8,1086,1
8,1087,1
8,1091,1
8,1100,2
8,1122,1
8,1123,1
8,1131,1
8,1137,1
8,1144,1
8,1158,1
8,1181,1
8,1198,3
8,1209,1
8,1246,1
8,1255,1
8,1291,1
8,1314,1
8,1315,1
8,1319,2
8,1322,1
8,1387,6
8,1391,1
8,1413,2
8,1434,1
8,1449,4
8,1453,2
8,1469,1
8,1501,2
8,1545,1
8,1572,2
8,1576,1
8,1595,1
8,1603,1
8,1604,1
8,1696,1
8,1709,1
8,1710,1
8,1717,1
8,1736,2
8,1847,1
8,1855,1
8,1870,1
8,1872,4
8,1914,1
8,1979,1
8,1980,1
8,2002,1
8,2005,1
8,2045,1
8,2080,1
8,2131,1
8,2177,1
8,2179,1
8,2200,2
8,2259,4
8,2279,1
8,2289,1
8,2290,1
8,2341,1
8,2353,1
8,2358,1
8,2367,1
8,2383,1
8,2409,1
8,2471,1
8,2618,1
8,2705,1
8,2733,1
8,2735,1
8,2845,1
8,2848,1
8,2854,1
8,2865,1
8,2872,1
8,2894,1
8,2993,1
8,3126,1
8,3132,1
8,3264,2
8,3270,1
8,3305,2
8,3336,1
8,3533,3
8,3536,1
8,3587,1
8,3631,1
8,3657,3
8,3685,1
8,3698,3
8,3802,1
8,3807,2
8,3808,2
8,3809,2
8,3810,1
8,3998,1
8,4306,1
8,4514,1
8,4578,1
8,4599,1
8,4748,1
8,5023,1
8,5056,1
8,5061,1
8,5091,3
8,5092,2
8,5104,1
8,5105,1
8,5106,1
8,5163,1
8,5299,1
8,5305,1
8,5320,1
8,5321,1
8,5322,1
8,5323,1
8,5324,1
8,5325,1
8,5433,2
8,5520,1
8,5667,2
8,5694,1
8,5764,4
8,5765,5
8,5769,1
8,5901,1
8,5963,1
8,5985,1
8,6307,1
8,6441,1
8,6643,1
8,6751,1
8,7552,1
8,7948,1
8,7949,1
8,8613,1
8,8681,1
8,10041,1
8,10096,1
8,10397,1
8,12977,1
8,13066,1
8,13173,1
8,13493,1
8,14443,1
8,16402,1
8,16844,4
8,17608,1
8,18098,2
8,18099,1
8,18100,1
8,18101,1
8,18102,1
8,18103,2
8,18104,1
9,12,5
9,23,2
9,28,2
9,31,4
9,41,2
9,49,1
9,72,2
9,73,2
9,76,1
9,89,2
9,90,2
9,94,1
9,122,2
9,124,1
9,126,1
9,128,3
9,188,1
9,194,1
9,197,1
9,199,2
9,255,1
9,257,1
9,379,1
9,387,3
9,390,3
9,402,1
9,559,2
9,582,2
9,623,1
9,627,1
9,629,1
9,632,2
9,673,1
9,690,1
9,697,1
9,718,1
9,741,1
9,748,1
9,763,1
9,801,1
9,851,1
9,855,1
9,857,1
9,952,2
9,1148,1
9,1279,1
9,1364,1
9,1523,2
9,1524,2
9,1551,1
9,1624,1
9,1632,1
9,1674,2
9,1751,1
9,1912,1
9,1913,1
9,1923,1
9,2066,1
9,2344,3
9,2464,2
9,2799,1
9,2972,2
9,3198,2
9,3372,1
9,3429,2
9,4189,1
9,4726,1
9,5025,1
9,5026,1
9,5027,2
9,5147,1
9,5282,1
9,5586,1
9,5874,1
9,6186,1
9,6277,1
9,6725,1
9,6726,1
9,7410,1
9,7797,1
9,8220,1
9,8890,1
9,10097,1
9,10158,1
9,10478,1
9,11251,1
9,12777,1
9,13410,1
9,13708,1
9,18105,1
9,18106,1
9,18107,1
9,18108,1
10,12,3
10,23,2
10,25,1
10,27,3
10,28,1
10,31,5
10,39,3
10,45,1
10,48,1
10,56,7
10,64,1
10,65,1
10,73,1
10,110,4
10,117,1
10,128,2
10,235,1
10,239,1
10,272,1
10,297,1
10,315,2
10,343,3
10,386,1
10,387,1
10,390,4
10,411,1
10,415,1
10,429,1
10,480,1
10,511,1
10,543,2
10,550,1
10,556,1
10,582,2
10,596,1
10,629,1
10,645,1
10,663,3
10,672,1
10,685,2
10,687,1
10,718,2
10,752,2
10,765,1
10,768,2
10,799,1
10,818,1
10,825,1
10,826,1
10,843,1
10,846,2
10,855,1
10,925,1
10,1122,1
10,1134,1
10,1144,2
10,1320,1
10,1486,1
10,1487,1
10,1509,1
10,1550,1
10,1553,1
10,1555,1
10,1574,1
10,1586,1
10,1616,1
10,1651,1
10,1989,1
10,2251,2
10,2410,1
10,2469,1
10,2532,1
10,2791,1
10,3234,1
10,3390,1
10,3421,1
10,3461,1
10,3833,1
10,4051,1
10,4411,1
10,5170,1
10,5386,1
10,5397,2
10,5398,1
10,5399,1
10,5400,1
10,5401,1
10,5402,1
10,5403,1
10,5404,1
10,6534,1
10,6668,1
10,6669,1
10,10144,1
10,11629,1
10,15781,1
11,12,7
11,16,1
11,23,6
11,24,1
11,25,5
11,27,11
11,28,6
11,29,1
11,31,17
11,34,1
11,39,6
11,41,1
11,45,6
11,46,5
11,48,6
11,56,10
11,65,4
11,73,7
11,75,1
11,91,2
11,94,2
11,100,1
11,110,1
11,117,1
11,124,3
11,127,4
11,128,7
11,142,3
11,152,1
11,186,12
11,188,3
11,201,2
11,223,1
11,237,6
11,242,4
11,247,1
11,248,2
11,252,1
11,255,2
11,260,1
11,272,1
11,294,1
11,315,3
11,318,1
11,320,2
11,324,5
11,343,2
11,350,4
11,374,1
11,382,1
11,386,2
11,387,1
11,390,8
11,394,1
11,411,1
11,415,1
11,427,1
11,433,1
11,469,1
11,472,2
11,484,2
11,496,1
11,522,3
11,539,1
11,543,1
11,556,9
11,561,1
11,576,1
11,582,9
11,596,6
11,602,4
11,603,1
11,605,3
11,606,1
11,625,1
11,629,5
11,632,1
11,636,3
11,645,1
11,646,1
11,663,8
11,687,1
11,693,1
11,697,2
11,707,2
11,718,7
11,725,1
11,738,2
11,741,1
11,745,1
11,746,1
11,752,4
11,757,4
11,760,1
11,763,3
11,765,1
11,768,1
11,791,1
11,801,2
11,802,1
11,803,3
11,804,2
11,823,2
11,825,3
11,832,1
11,853,1
11,855,3
11,857,2
11,865,1
11,871,1
11,880,1
11,890,3
11,891,2
11,925,1
11,928,1
11,929,2
11,952,1
11,1014,1
11,1045,3
11,1087,2
11,1091,1
11,1105,1
11,1107,1
11,1134,1
11,1143,3
11,1144,2
11,1149,1
11,1151,1
11,1162,1
11,1166,1
11,1175,1
11,1182,1
11,1188,1
11,1198,1
11,1257,1
11,1306,3
11,1333,1
11,1344,1
11,1411,1
11,1418,1
11,1421,3
11,1463,1
11,1473,1
11,1475,1
11,1479,1
11,1483,1
11,1509,3
11,1510,1
11,1518,1
11,1522,1
11,1544,1
11,1553,1
11,1555,1
11,1563,1
11,1599,2
11,1610,2
11,1651,1
11,1704,2
11,1723,1
11,1734,1
11,1790,2
11,1802,2
11,1824,1
11,1898,1
11,1989,1
11,2058,1
11,2061,1
11,2062,1
11,2074,1
11,2357,1
11,2368,1
11,2389,1
11,2448,1
11,2456,1
11,2469,1
11,2532,1
11,2534,1
11,2617,2
11,2633,1
11,2791,1
11,2808,1
11,2841,1
11,2903,2
11,2938,3
11,2968,1
11,3016,1
11,3017,1
11,3388,1
11,3390,1
11,3421,1
11,3461,1
11,3673,1
11,3721,1
11,3790,1
11,3794,2
11,3795,2
11,3796,3
11,3797,3
11,3798,1
11,3799,1
11,3800,1
11,3801,1
11,3802,1
11,3803,1
11,3804,1
11,3805,1
11,4051,1
11,4411,1
11,4730,1
11,5170,1
11,5386,1
11,5397,4
11,5398,1
11,5399,1
11,5400,1
11,5401,1
11,5402,2
11,5403,2
11,5404,2
11,5642,1
11,5891,2
11,6534,2
11,6689,1
11,8919,1
11,9463,1
11,9514,1
11,9658,1
11,11129,1
11,12641,2
11,15242,1
11,15781,1
11,18109,1
12,6,1
12,9,1
12,12,28
12,16,3
12,23,14
12,24,2
12,25,3
12,27,41
12,28,12
12,29,2
12,31,31
12,39,12
12,41,2
12,42,1
12,45,3
12,46,3
12,48,6
12,49,11
12,52,1
12,56,15
12,60,9
12,64,1
12,65,5
12,72,4
12,73,9
12,83,1
12,85,6
12,89,3
12,90,3
12,91,2
12,92,9
12,94,2
12,105,2
12,110,9
12,117,2
12,124,5
12,126,3
12,128,6
12,141,2
12,142,4
12,152,1
12,186,18
12,188,2
12,191,1
12,195,1
12,197,1
12,201,8
12,202,1
12,211,1
12,219,1
12,222,1
12,226,1
12,239,4
12,245,1
12,247,2
12,248,1
12,255,2
12,257,1
12,267,1
12,275,3
12,285,1
12,297,1
12,306,1
12,311,1
12,315,7
12,318,1
12,324,1
12,327,2
12,340,1
12,350,1
12,359,2
12,367,1
12,374,1
12,379,3
12,380,3
12,382,1
12,383,1
12,387,6
12,388,1
12,389,2
12,390,5
12,392,3
12,394,2
12,395,1
12,396,1
12,402,1
12,406,1
12,414,1
12,425,2
12,436,1
12,443,1
12,444,1
12,450,1
12,462,1
12,464,3
12,472,2
12,477,2
12,481,1
12,483,1
12,499,2
12,505,3
12,511,7
12,522,4
12,539,4
12,556,2
12,559,1
12,566,1
12,569,3
12,582,1
12,595,1
12,601,2
12,605,1
12,627,1
12,632,1
12,636,2
12,645,2
12,647,1
12,648,1
12,649,1
12,663,4
12,664,1
12,672,2
12,676,1
12,680,1
12,681,1
12,694,1
12,697,1
12,701,2
12,707,6
12,718,2
12,724,4
12,726,4
12,738,2
12,741,1
12,744,1
12,748,1
12,752,1
12,756,2
12,757,7
12,763,1
12,770,1
12,804,1
12,805,1
12,810,1
12,822,1
12,823,1
12,824,2
12,825,6
12,832,1
12,845,1
12,846,1
12,851,2
12,854,1
12,856,1
12,865,1
12,867,2
12,869,1
12,878,1
12,879,2
12,883,1
12,890,1
12,901,1
12,903,3
12,906,2
12,907,1
12,913,1
12,915,1
12,926,5
12,929,3
12,941,1
12,954,1
12,976,1
12,978,1
12,983,1
12,989,5
12,1009,1
12,1015,3
12,1017,1
12,1019,1
12,1043,1
12,1054,2
12,1122,4
12,1128,1
12,1132,1
12,1144,1
12,1156,1
12,1158,2
12,1164,1
12,1169,1
12,1172,1
12,1198,2
12,1199,1
12,1204,1
12,1233,1
12,1248,2
12,1277,2
12,1317,3
12,1321,2
12,1327,1
12,1332,1
12,1345,1
12,1348,1
12,1351,1
12,1364,1
12,1399,1
12,1416,1
12,1433,3
12,1444,1
12,1455,1
12,1475,2
12,1479,1
12,1484,1
12,1498,2
12,1500,1
12,1507,1
12,1514,1
12,1531,1
12,1581,1
12,1586,1
12,1589,4
12,1590,2
12,1597,1
12,1616,1
12,1723,1
12,1733,1
12,1739,1
12,1752,2
12,1782,1
12,1794,1
12,1807,1
12,1832,1
12,1856,1
12,1863,2
12,1899,1
12,1985,1
12,2020,3
12,2022,1
12,2063,2
12,2113,1
12,2155,1
12,2164,1
12,2179,1
12,2182,1
12,2231,1
12,2254,1
12,2294,1
12,2328,1
12,2335,3
12,2339,2
12,2347,1
12,2348,1
12,2354,1
12,2363,1
12,2383,2
12,2392,1
12,2418,2
12,2475,1
